split,stem,audio_path,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
train,dia156_utt3,data/audio/train/dia156_utt3.flac,"I may play the fool at times, but I’m a little more than a pretty blond girl with an ass that won’t quit.",Phoebe,anger,negative,156,3,8,2,"00:14:01,382","00:14:09,430"
train,dia156_utt4,data/audio/train/dia156_utt4.flac,I believe this belongs to the father of your baby.,Phoebe,neutral,neutral,156,4,8,2,"00:14:11,100","00:14:14,602"
train,dia156_utt5,data/audio/train/dia156_utt5.flac,"Oh God… Oh, he’s in there right now?",Rachel,surprise,negative,156,5,8,2,"00:14:14,770","00:14:19,816"
train,dia156_utt6,data/audio/train/dia156_utt6.flac,Uh-huh. Now you can turn around or you can go in there and rip the Band-Aid off. What to you want to do?,Phoebe,neutral,neutral,156,6,8,2,"00:14:20,109","00:14:25,947"
train,dia156_utt7,data/audio/train/dia156_utt7.flac,"Uh, let’s rip!",Rachel,fear,negative,156,7,8,2,"0:14:27,992","0:14:28,743"
train,dia156_utt8,data/audio/train/dia156_utt8.flac,Really? Are you sure?,Phoebe,surprise,negative,156,8,8,2,"0:14:28,743","0:14:29,698"
train,dia156_utt9,data/audio/train/dia156_utt9.flac,Oh Phoebe!,Rachel,joy,positive,156,9,8,2,"0:14:29,785","0:14:30,427"
train,dia156_utt10,data/audio/train/dia156_utt10.flac,"Okay, sorry. Yeah.",Phoebe,neutral,neutral,156,10,8,2,"0:14:30,427","0:14:32,218"
train,dia156_utt11,data/audio/train/dia156_utt11.flac,Hey Rach.,Tag,neutral,neutral,156,11,8,2,"00:14:34,999","00:14:36,624"
train,dia157_utt0,data/audio/train/dia157_utt0.flac,"Hey, thank you so much for these tickets, Chandler.",Phoebe,joy,positive,157,0,9,20,"00:23:25,600","00:23:28,478"
train,dia157_utt1,data/audio/train/dia157_utt1.flac,"Oh well, this was a really important experience for me, and    I wanted to share it with you.",Chandler,joy,positive,157,1,9,20,"00:23:28,645","00:23:33,024"
train,dia157_utt2,data/audio/train/dia157_utt2.flac,"Oh, you're so wonderful.",Monica,joy,positive,157,2,9,20,"00:23:33,191","00:23:34,985"
train,dia158_utt1,data/audio/train/dia158_utt1.flac,"It can’t be me, I’m standing right here.",Joey,neutral,neutral,158,1,9,1,"00:07:23,359","00:07:26,069"
train,dia158_utt2,data/audio/train/dia158_utt2.flac,Wanna peek?,Mr. Geller,neutral,neutral,158,2,9,1,"0:07:27,530","0:07:28,114"
train,dia158_utt3,data/audio/train/dia158_utt3.flac,No!,Ross,disgust,negative,158,3,9,1,"0:07:28,114","0:07:29,015"
train,dia158_utt4,data/audio/train/dia158_utt4.flac,Come on!,Mr. Geller,surprise,positive,158,4,9,1,"00:07:29,115","00:07:30,198"
train,dia158_utt6,data/audio/train/dia158_utt6.flac,We’re not peeking?,Joey,sadness,negative,158,6,9,1,"00:07:37,206","00:07:39,541"
train,dia158_utt7,data/audio/train/dia158_utt7.flac,Well I’m peeking.  Oh my God!,Mr. Geller,surprise,negative,158,7,9,1,"00:07:41,627","00:07:46,965"
train,dia158_utt8,data/audio/train/dia158_utt8.flac,"Hello sir, you know Monica.",Chandler,neutral,neutral,158,8,9,1,"00:07:48,009","00:07:52,095"
train,dia159_utt0,data/audio/train/dia159_utt0.flac,Chandler is fantastic!!,Joanna,joy,positive,159,0,3,20,"00:09:36,284","00:09:38,660"
train,dia159_utt1,data/audio/train/dia159_utt1.flac,What?!,Rachel,surprise,positive,159,1,3,20,"0:09:39,453","0:09:41,122"
train,dia159_utt2,data/audio/train/dia159_utt2.flac,Y’know how people just click?,Joanna,joy,positive,159,2,3,20,"0:09:41,122","0:09:41,903"
train,dia159_utt3,data/audio/train/dia159_utt3.flac,"Like he came by to pick me up, and I opened the door, and it was just like, click!",Joanna,joy,positive,159,3,3,20,"00:09:41,998","00:09:46,293"
train,dia159_utt4,data/audio/train/dia159_utt4.flac,Did he tell you?,Joanna,surprise,positive,159,4,3,20,"00:09:46,460","00:09:47,961"
train,dia159_utt5,data/audio/train/dia159_utt5.flac,"Oh, and he’s got such a good heart! Doesn’t he have a good heart?",Joanna,joy,positive,159,5,3,20,"00:09:48,170","00:09:50,922"
train,dia159_utt6,data/audio/train/dia159_utt6.flac,"Oh, I know...",Rachel,joy,positive,159,6,3,20,"00:09:51,090","00:09:52,674"
train,dia159_utt7,data/audio/train/dia159_utt7.flac,"Oh, I know and he’s soo sweet! Listen, he said he was going to call, so put him straight through.",Joanna,joy,positive,159,7,3,20,"00:09:51,090","00:09:55,010"
train,dia159_utt8,data/audio/train/dia159_utt8.flac,Isn’t this great?!,Sophie,joy,positive,159,8,3,20,"0:09:55,177","0:09:56,512"
train,dia159_utt9,data/audio/train/dia159_utt9.flac,Don’t spoil it.,Joanna,neutral,neutral,159,9,3,20,"0:09:56,512","0:09:58,317"
train,dia160_utt0,data/audio/train/dia160_utt0.flac,Hi.,Ross,neutral,neutral,160,0,3,14,"0:05:29,162","0:05:29,714"
train,dia160_utt1,data/audio/train/dia160_utt1.flac,"Hi, sweetie!",Rachel,joy,positive,160,1,3,14,"0:05:29,714","0:05:30,891"
train,dia160_utt2,data/audio/train/dia160_utt2.flac,Hello.,Ross,neutral,neutral,160,2,3,14,"00:05:30,997","00:05:32,956"
train,dia160_utt3,data/audio/train/dia160_utt3.flac,"Hi, Ross.",Mark,neutral,neutral,160,3,3,14,"00:05:33,124","00:05:34,374"
train,dia160_utt4,data/audio/train/dia160_utt4.flac,"Yeah, huh.",Ross,neutral,neutral,160,4,3,14,"00:05:34,542","00:05:35,959"
train,dia160_utt5,data/audio/train/dia160_utt5.flac,I?ve got some bad news.,Rachel,sadness,negative,160,5,3,14,"0:05:37,295","0:05:38,922"
train,dia160_utt6,data/audio/train/dia160_utt6.flac,What?,Ross,fear,negative,160,6,3,14,"0:05:38,922","0:05:39,530"
train,dia160_utt7,data/audio/train/dia160_utt7.flac,"I can get a quick bite to eat, but then I have to come back up here.",Rachel,neutral,neutral,160,7,3,14,"00:05:39,630","00:05:41,965"
train,dia160_utt8,data/audio/train/dia160_utt8.flac,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?",Ross,sadness,negative,160,8,3,14,"00:05:42,133","00:05:48,305"
train,dia160_utt10,data/audio/train/dia160_utt10.flac,"But work comes first!  Oh hey, but that?s sad about you though, what happened? Burn out? Burn all out, did ya?",Ross,joy,positive,160,10,3,14,"00:05:48,473","00:05:57,689"
train,dia160_utt11,data/audio/train/dia160_utt11.flac,"Nooo, he?s leaving for a better job.",Rachel,neutral,neutral,160,11,3,14,"00:05:59,609","00:06:01,735"
train,dia160_utt12,data/audio/train/dia160_utt12.flac,"Oh well that?s great, so I guess this is ah, this is good bye then. Huh?  Good bye.",Ross,joy,positive,160,12,3,14,"00:06:01,903","00:06:06,740"
train,dia160_utt13,data/audio/train/dia160_utt13.flac,"Okay, then.",Mark,neutral,neutral,160,13,3,14,"0:06:08,910","0:06:09,542"
train,dia160_utt14,data/audio/train/dia160_utt14.flac,Okay.,Ross,neutral,neutral,160,14,3,14,"0:06:09,542","0:06:10,746"
train,dia160_utt15,data/audio/train/dia160_utt15.flac,Well we?re gonna miss you around here.,Rachel,sadness,negative,160,15,3,14,"00:06:10,870","00:06:12,996"
train,dia160_utt16,data/audio/train/dia160_utt16.flac,"Yeah, me too.",Mark,sadness,negative,160,16,3,14,"00:06:13,456","00:06:15,207"
train,dia160_utt17,data/audio/train/dia160_utt17.flac,"So, see ya on Saturday.",Mark,neutral,neutral,160,17,3,14,"0:06:17,502","0:06:19,004"
train,dia160_utt18,data/audio/train/dia160_utt18.flac,"Yeah, you bet.",Rachel,neutral,neutral,160,18,3,14,"0:06:19,004","0:06:20,682"
train,dia161_utt0,data/audio/train/dia161_utt0.flac,Whazzup??,Ross,neutral,neutral,161,0,9,12,"00:09:19,141","00:09:21,142"
train,dia161_utt1,data/audio/train/dia161_utt1.flac,"Seriously dude, 3 years ago.",Chandler,joy,positive,161,1,9,12,"00:09:22,353","00:09:24,479"
train,dia161_utt2,data/audio/train/dia161_utt2.flac,"Listen, can you do me a favor?",Ross,neutral,neutral,161,2,9,12,"0:09:26,315","0:09:28,026"
train,dia161_utt3,data/audio/train/dia161_utt3.flac,I'm gonna be out today.,Ross,neutral,neutral,161,3,9,12,"0:09:28,026","0:09:29,343"
train,dia161_utt4,data/audio/train/dia161_utt4.flac,"Can you    just keep an eye on Joey, make sure nothing happens between him and Molly?",Ross,neutral,neutral,161,4,9,12,"00:09:29,485","00:09:33,613"
train,dia161_utt5,data/audio/train/dia161_utt5.flac,You don't trust him?,Chandler,surprise,positive,161,5,9,12,"00:09:33,823","00:09:35,949"
train,dia162_utt0,data/audio/train/dia162_utt0.flac,I think the check in is that way.,Ross,neutral,neutral,162,0,5,24,"0:01:02,979","0:01:04,981"
train,dia162_utt1,data/audio/train/dia162_utt1.flac,Ahh.,Rachel,neutral,neutral,162,1,5,24,"0:01:04,981","0:01:05,668"
train,dia163_utt0,data/audio/train/dia163_utt0.flac,"Monica face it, Chandler is against marriage. And-and always will be!",Joey,neutral,neutral,163,0,6,25,"00:06:45,321","00:06:48,323"
train,dia163_utt1,data/audio/train/dia163_utt1.flac,Well there’s some people who do want to marry me.,Monica,anger,negative,163,1,6,25,"00:06:51,786","00:06:54,538"
train,dia163_utt2,data/audio/train/dia163_utt2.flac,There are?,Joey,surprise,positive,163,2,6,25,"0:06:54,747","0:06:55,373"
train,dia163_utt3,data/audio/train/dia163_utt3.flac,Yeah! Richard!,Monica,anger,negative,163,3,6,25,"0:06:55,373","0:06:57,269"
train,dia163_utt4,data/audio/train/dia163_utt4.flac,R-R-Richard said he wants to marry you?!  And-and Chandler’s tellin’ ya how much he hates marriage?!,Joey,surprise,negative,163,4,6,25,"00:06:57,625","00:06:59,584"
train,dia163_utt5,data/audio/train/dia163_utt5.flac,That’s right.,Monica,neutral,neutral,163,5,6,25,"0:07:01,337","0:07:04,149"
train,dia163_utt6,data/audio/train/dia163_utt6.flac,Chandler,Joey,neutral,neutral,163,6,6,25,"0:07:04,149","0:07:04,346"
train,dia163_utt7,data/audio/train/dia163_utt7.flac,You just told me that he hates marriage!,Monica,surprise,negative,163,7,6,25,"00:07:09,429","00:07:11,555"
train,dia163_utt8,data/audio/train/dia163_utt8.flac,That-that he’s a-a complex fellow who’s unlikely to take a wife!,Monica,anger,negative,163,8,6,25,"00:07:11,806","00:07:15,308"
train,dia163_utt9,data/audio/train/dia163_utt9.flac,That-that he’s against marriage and always will be!,Monica,anger,negative,163,9,6,25,"00:07:15,560","00:07:18,103"
train,dia163_utt10,data/audio/train/dia163_utt10.flac,You got,Joey,neutral,neutral,163,10,6,25,"00:07:18,563","00:07:20,730"
train,dia164_utt0,data/audio/train/dia164_utt0.flac,"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",Ross,fear,negative,164,0,1,1,"00:20:43,492","00:20:49,080"
train,dia164_utt1,data/audio/train/dia164_utt1.flac,I knew.,Rachel,neutral,neutral,164,1,1,1,"00:20:50,540","00:20:51,707"
train,dia164_utt2,data/audio/train/dia164_utt2.flac,You did! Oh.... I always figured you just thought I was Monica's geeky older brother.,Ross,surprise,positive,164,2,1,1,"00:20:52,084","00:20:58,138"
train,dia164_utt3,data/audio/train/dia164_utt3.flac,I did.,Rachel,neutral,neutral,164,3,1,1,"0:20:58,882","0:20:59,684"
train,dia164_utt4,data/audio/train/dia164_utt4.flac,Oh.,Ross,sadness,negative,164,4,1,1,"0:20:59,684","0:21:00,931"
train,dia164_utt5,data/audio/train/dia164_utt5.flac,"Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here—but do you think it would be okay if I asked you out?",Ross,fear,negative,164,5,1,1,"00:21:05,514","00:21:16,983"
train,dia164_utt6,data/audio/train/dia164_utt6.flac,Sometime?,Ross,neutral,neutral,164,6,1,1,"0:21:13,105","0:21:15,817"
train,dia164_utt7,data/audio/train/dia164_utt7.flac,Maybe?,Ross,neutral,neutral,164,7,1,1,"0:21:15,817","0:21:17,031"
train,dia164_utt8,data/audio/train/dia164_utt8.flac,"Yeah, maybe...",Rachel,joy,positive,164,8,1,1,"00:21:18,235","00:21:21,821"
train,dia164_utt9,data/audio/train/dia164_utt9.flac,"Okay... okay, maybe I will...",Ross,joy,positive,164,9,1,1,"00:21:20,529","00:21:31,872"
train,dia165_utt0,data/audio/train/dia165_utt0.flac,"Well, I just thought it’d make me feel good to do something nice for my friend.",Chandler,neutral,neutral,165,0,4,7,"00:14:12,852","00:14:16,531"
train,dia165_utt1,data/audio/train/dia165_utt1.flac,"Well, you’re amazing.",Joey,joy,positive,165,1,4,7,"00:14:16,730","00:14:18,106"
train,dia165_utt2,data/audio/train/dia165_utt2.flac,Oh no-no-no.,Chandler,neutral,neutral,165,2,4,7,"00:14:18,566","00:14:21,651"
train,dia165_utt3,data/audio/train/dia165_utt3.flac,"A TV as if it appears from nowhere! That’s the dream! Man, how did you afford this stuff?",Joey,surprise,positive,165,3,4,7,"00:14:24,196","00:14:31,953"
train,dia165_utt4,data/audio/train/dia165_utt4.flac,"Well, y’know I’m 29. I mean who needs a savings account.",Chandler,neutral,neutral,165,4,4,7,"00:14:32,162","00:14:35,206"
train,dia165_utt5,data/audio/train/dia165_utt5.flac,"Oh, you are the best friends anyone has ever had.",Joey,joy,positive,165,5,4,7,"00:14:35,624","00:14:38,167"
train,dia165_utt6,data/audio/train/dia165_utt6.flac,"Oh, I don’t know.",Chandler,fear,negative,165,6,4,7,"00:14:38,961","00:14:41,045"
train,dia165_utt7,data/audio/train/dia165_utt7.flac,"Oh-no-no-no, you are!",Joey,joy,positive,165,7,4,7,"00:14:41,255","00:14:42,463"
train,dia165_utt8,data/audio/train/dia165_utt8.flac,"You do this, you give me the great advice, and hey listen, I was thinking about what you said yesterday about focusing on one woman, I’m gonna do that.",Joey,joy,positive,165,8,4,7,"00:14:42,673","00:14:50,513"
train,dia165_utt9,data/audio/train/dia165_utt9.flac,You mean with Casey.,Chandler,neutral,neutral,165,9,4,7,"00:14:50,931","00:14:51,671"
train,dia165_utt10,data/audio/train/dia165_utt10.flac,"No-no-no, I think I’m gonna see how things go with Kathy. She’s pretty cool.",Joey,neutral,neutral,165,10,4,7,"00:14:52,141","00:14:55,518"
train,dia165_utt11,data/audio/train/dia165_utt11.flac,Or Casey.,Chandler,neutral,neutral,165,11,4,7,"0:14:55,895","0:14:56,527"
train,dia165_utt12,data/audio/train/dia165_utt12.flac,"No-no, Kathy.",Joey,neutral,neutral,165,12,4,7,"0:14:56,527","0:14:58,200"
train,dia165_utt13,data/audio/train/dia165_utt13.flac,Could be Casey.,Chandler,neutral,neutral,165,13,4,7,"00:14:58,314","00:14:59,314"
train,dia165_utt14,data/audio/train/dia165_utt14.flac,"No. No, Kathy.",Joey,neutral,neutral,165,14,4,7,"00:14:59,523","00:15:00,607"
train,dia165_utt15,data/audio/train/dia165_utt15.flac,Consider Casey.,Chandler,neutral,neutral,165,15,4,7,"00:15:00,774","00:15:01,774"
train,dia165_utt16,data/audio/train/dia165_utt16.flac,I think somebody’s got a little crush on Casey.,Joey,joy,positive,165,16,4,7,"00:15:03,569","00:15:07,030"
train,dia165_utt17,data/audio/train/dia165_utt17.flac,How ‘bout I fix you two up?,Joey,joy,positive,165,17,4,7,"0:15:07,323","0:15:08,375"
train,dia165_utt18,data/audio/train/dia165_utt18.flac,What do you think?,Joey,joy,positive,165,18,4,7,"0:15:08,375","0:15:10,097"
train,dia165_utt19,data/audio/train/dia165_utt19.flac,That all the pieces of my life are falling right into place!,Chandler,joy,positive,165,19,4,7,"00:15:10,326","00:15:14,621"
train,dia166_utt0,data/audio/train/dia166_utt0.flac,"Hey, anybody got a length of rope about six feet long with a little nouse at the end?",Chandler,neutral,neutral,166,0,3,11,"00:02:36,156","00:02:40,242"
train,dia166_utt1,data/audio/train/dia166_utt1.flac,"Honey, what’s the matter?",Monica,neutral,neutral,166,1,3,11,"0:02:41,451","0:02:42,293"
train,dia166_utt2,data/audio/train/dia166_utt2.flac,I just saw Janice.,Chandler,neutral,neutral,166,2,3,11,"0:02:42,293","0:02:42,433"
train,dia167_utt0,data/audio/train/dia167_utt0.flac,"‘Cause every time I see your face, I can’t help but fall from grace. I know.....",Singer,joy,positive,167,0,3,14,"00:00:10,135","00:00:18,100"
train,dia167_utt1,data/audio/train/dia167_utt1.flac,Wow! This girl is good.,Joey,surprise,positive,167,1,3,14,"00:00:18,268","00:00:19,852"
train,dia167_utt2,data/audio/train/dia167_utt2.flac,"Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.",Phoebe,anger,negative,167,2,3,14,"00:00:20,020","00:00:23,856"
train,dia167_utt3,data/audio/train/dia167_utt3.flac,I like her.,Chandler,neutral,neutral,167,3,3,14,"00:00:26,192","00:00:27,234"
train,dia167_utt4,data/audio/train/dia167_utt4.flac,Why? Because she can sing and play guitar and do both at the same time?,Phoebe,neutral,neutral,167,4,3,14,"00:00:27,402","00:00:31,655"
train,dia167_utt5,data/audio/train/dia167_utt5.flac,"Well, that’s pretty much all I’m looking for from these people.",Chandler,neutral,neutral,167,5,3,14,"00:00:32,741","00:00:35,492"
train,dia167_utt6,data/audio/train/dia167_utt6.flac,Look at you. All jealous.,Monica,anger,negative,167,6,3,14,"00:00:36,369","00:00:38,412"
train,dia167_utt7,data/audio/train/dia167_utt7.flac,"Yeah Pheebs, come on, you two have completely different styles. Y'know, she’s more.. y'know, and you’re more",Ross,neutral,neutral,167,7,3,14,"00:00:38,580","00:00:47,880"
train,dia167_utt8,data/audio/train/dia167_utt8.flac,Say you'll stay beside me,Joey,sadness,negative,167,8,3,14,"00:00:49,247","00:00:52,801"
train,dia167_utt9,data/audio/train/dia167_utt9.flac,"Okay, see, see, everyone else is happy she’s done.",Phoebe,anger,negative,167,9,3,14,"00:00:57,807","00:01:01,018"
train,dia167_utt10,data/audio/train/dia167_utt10.flac,"Okay, my next song’s called: Phoebe Buffay, What Can I Say.",Singer,neutral,neutral,167,10,3,14,"00:01:02,979","00:01:08,692"
train,dia167_utt11,data/audio/train/dia167_utt11.flac,"I Really Loved When We Were Singing Partners, And I Shouldn’t Have Left You That Way.",Singer,neutral,neutral,167,11,3,14,"00:01:05,815","00:01:12,321"
train,dia167_utt12,data/audio/train/dia167_utt12.flac,"Oh no, one of those ‘look for the hidden meaning’ songs.",Phoebe,neutral,neutral,167,12,3,14,"00:01:14,657","00:01:18,387"
train,dia168_utt0,data/audio/train/dia168_utt0.flac,"Yes, hello.",Ross,neutral,neutral,168,0,5,24,"0:05:44,177","0:05:45,309"
train,dia168_utt1,data/audio/train/dia168_utt1.flac,I have a question.,Ross,neutral,neutral,168,1,5,24,"0:05:45,309","0:05:46,226"
train,dia168_utt2,data/audio/train/dia168_utt2.flac,"Umm, I used your pen to draw on my friend's face.",Ross,neutral,neutral,168,2,5,24,"00:05:46,346","00:05:51,558"
train,dia168_utt3,data/audio/train/dia168_utt3.flac,A beard and a moustache.,Ross,neutral,neutral,168,3,5,24,"00:05:52,393","00:05:54,478"
train,dia168_utt4,data/audio/train/dia168_utt4.flac,Thank you.,Ross,neutral,neutral,168,4,5,24,"00:05:57,190","00:05:59,358"
train,dia168_utt5,data/audio/train/dia168_utt5.flac,"No,",Ross,neutral,neutral,168,5,5,24,"00:06:00,526","00:06:02,694"
train,dia168_utt6,data/audio/train/dia168_utt6.flac,What?! What else did he say?,Rachel,surprise,negative,168,6,5,24,"00:06:24,300","00:06:26,134"
